stamp,dx,dy,dz,axis_x,axis_y,axis_z,theta_rad
1642401154.087599340,-0.5021623581,-4.521153586,2.054736744,0.1943437917,0.6637064507,0.7223048096,0.03435084291
1642401154.415606860,-0.4953150186,-4.53094044,1.920668324,-0.08432965492,0.702728031,0.7064430789,0.03675294423
1642401154.980959534,-0.4898582475,-4.504754183,1.832392427,-0.1064981388,0.7601026713,0.6410164394,0.0351457675
1642401155.485837253,-0.4910558182,-4.507284174,1.833750093,-0.2976033044,0.6365287048,0.7115219471,0.03453354534
1642401156.405104953,,,,,,,
1642401157.451859622,,,,,,,
1642401158.246088774,,,,,,,
1642401158.856312000,,,,,,,
1642401159.324816547,-0.4822266294,-4.632868068,1.534330009,-0.4755204825,0.3170793379,0.8205735581,0.04101507278
1642401159.872695926,-0.4809335809,-4.630390634,1.534012895,-0.4669498077,0.3761415993,0.8002970538,0.0400531018
1642401160.309094631,-0.4822354437,-4.643497816,1.560192084,-0.3038545089,0.6362827547,0.7090956871,0.03374095889
1642401161.051157086,-0.4792880676,-4.622449079,1.502610948,-0.2939635752,0.7095280641,0.6404337145,0.04290747884
1642401162.059081265,-0.4840877231,-4.664403549,1.595930513,-0.4226592642,0.4885975846,0.7633030504,0.0312114541
1642401162.404975462,-0.4827962864,-4.65006927,1.549339865,-0.3203262555,0.6781795561,0.661410296,0.03608451455
1642401162.888110988,-0.4829851624,-4.65373249,1.551572902,-0.1707920935,0.6644181354,0.727584086,0.03747268249
1642401163.381289007,-0.4880248712,-4.672889672,1.612214807,-0.05178148305,0.6562896049,0.7527301193,0.03149198199
1642401164.058560952,-0.4859994586,-4.675319399,1.608941811,-0.1138126975,0.665845172,0.7373580384,0.03421981352
1642401164.533408766,-0.4842644227,-4.664789558,1.575760679,-0.2627441466,0.7679940849,0.5840809867,0.04248748199
1642401164.990014057,-0.4870711542,-4.68492097,1.624956135,-0.1195058379,0.4765043028,0.8710120574,0.03201695119
1642401166.056195075,,,,,,,
1642401167.060673409,,,,,,,
1642401167.529507433,-0.4744257616,-4.722390214,1.363456019,-0.2768629737,0.2841322695,0.9179410369,0.03285707029
1642401167.911261259,-0.477680251,-4.73809976,1.414776638,-0.4014121416,0.1077642581,0.9095356822,0.03204381835
1642401168.436110232,-0.4766486148,-4.717401666,1.466158696,-0.1562547392,0.6717442507,0.7241160944,0.03501987487
1642401169.076573383,-0.4735658311,-4.707542839,1.447698141,-0.1394246028,0.5207019273,0.8422768446,0.02823976015
1642401169.659195189,-0.4723747097,-4.696515634,1.408236354,-0.4915741257,0.4760645922,0.7291895385,0.03130368926
1642401170.309430523,-0.4743459811,-4.712620938,1.442183092,-0.3600084451,-0.06685520972,0.9305505362,0.03448940789
1642401171.208158096,-0.4733080785,-4.712047522,1.445911386,-0.1229766083,0.3490755483,0.9289903204,0.03287806657
1642401171.974174074,-0.472005211,-4.697196877,1.392539583,-0.2379147293,0.4543654808,0.8584570994,0.03296357674
1642401172.553670103,-0.4735323163,-4.712388729,1.420094366,-0.4959003033,0.3589528058,0.7907185165,0.0345407296
1642401173.208153279,-0.4721483388,-4.710027224,1.444449552,-0.2029844121,0.07573030113,0.9762490717,0.03057526336
1642401173.795308019,-0.4717946703,-4.705352314,1.4313909,-0.3196388291,0.3550765073,0.8784939914,0.02801750505
1642401174.281792718,-0.4739775778,-4.721180342,1.464252743,-0.09241222072,0.4685628782,0.8785834113,0.03336863128
1642401174.639467802,-0.4756333051,-4.726859344,1.479227557,-0.3212699112,0.09617848677,0.9420909419,0.03067391065
1642401175.320711617,-0.4732493345,-4.716199918,1.434768252,-0.3470002702,0.1669733689,0.9228817403,0.03042181169
1642401176.009551102,-0.4747555554,-4.723000831,1.474311185,-0.3701785292,0.5393093868,0.7563816774,0.03138495208
1642401176.487945595,-0.4724313897,-4.708137638,1.435595977,-0.3398517706,0.3192078272,0.884650856,0.03120973225
1642401177.088356765,-0.4690125982,-4.696813381,1.393946374,-0.3586688695,0.4078895778,0.8396324996,0.03298566314
1642401177.596706826,-0.4733518541,-4.717330856,1.455663839,-0.2020374013,0.4367569363,0.8765981217,0.03120689466
1642401178.197348399,-0.472197633,-4.709029398,1.44255795,-0.2501669806,0.01337382273,0.968110336,0.0292495515
1642401178.886085067,-0.4754973518,-4.737220283,1.518127014,-0.1963060437,0.3540365864,0.914397087,0.02937212037
1642401179.291666398,,,,,,,
1642401179.856228948,,,,,,,
1642401180.317658537,,,,,,,
1642401180.808936558,,,,,,,
1642401181.349573200,,,,,,,
1642401181.828130127,,,,,,,
1642401182.344972929,,,,,,,
1642401182.959929988,,,,,,,
1642401183.541293406,,,,,,,
1642401183.813237240,,,,,,,
1642401184.525201820,,,,,,,
1642401185.181270301,,,,,,,
1642401185.688557242,,,,,,,
1642401186.248045569,,,,,,,
1642401186.808042127,,,,,,,
1642401187.316035767,,,,,,,
1642401188.009680479,,,,,,,
1642401188.580677976,,,,,,,
1642401189.147190060,,,,,,,
1642401189.687394663,,,,,,,
1642401190.239316473,,,,,,,
1642401190.856623328,,,,,,,
1642401191.478229258,,,,,,,
1642401192.644779322,,,,,,,
1642401193.254181031,,,,,,,
1642401193.884975808,,,,,,,
1642401194.343116290,,,,,,,
1642401194.948140395,,,,,,,
1642401195.609105944,,,,,,,
1642401196.216421445,,,,,,,
1642401197.080902438,,,,,,,
1642401197.795006027,,,,,,,
1642401198.278686522,,,,,,,
1642401198.712417058,,,,,,,
1642401199.189621165,,,,,,,
1642401199.992269487,,,,,,,
1642401200.436981569,,,,,,,
1642401201.001938365,,,,,,,
1642401201.464871946,,,,,,,
1642401202.136680159,,,,,,,
1642401202.484290255,,,,,,,
1642401202.837930365,,,,,,,
1642401203.162903566,,,,,,,
1642401203.685899998,,,,,,,
1642401204.136307721,,,,,,,
1642401205.199239761,,,,,,,
1642401205.814111571,,,,,,,
1642401206.469654283,,,,,,,
1642401207.059476553,,,,,,,
1642401207.639845587,,,,,,,
1642401208.266091654,,,,,,,
1642401208.883378061,,,,,,,
1642401209.368174189,,,,,,,
1642401210.036194727,,,,,,,
1642401210.796170612,,,,,,,
1642401211.864446703,,,,,,,
1642401212.360808162,,,,,,,
1642401213.062324740,,,,,,,
1642401213.673693039,,,,,,,
1642401214.267271207,,,,,,,
1642401214.875365024,,,,,,,
1642401215.431125133,,,,,,,
1642401216.272663434,,,,,,,
1642401216.841454209,,,,,,,
1642401217.475105766,,,,,,,
1642401218.035620445,,,,,,,
1642401219.561169805,,,,,,,
1642401220.214693991,,,,,,,
1642401220.666621737,,,,,,,
1642401221.240408429,,,,,,,
1642401221.914866667,,,,,,,
1642401222.640002140,,,,,,,
1642401223.302777669,,,,,,,
1642401223.995708129,,,,,,,
1642401224.629270789,,,,,,,
1642401225.164702902,,,,,,,
1642401225.649826172,,,,,,,
1642401226.281665637,,,,,,,
1642401226.748507854,,,,,,,
1642401227.339592287,,,,,,,
1642401227.799657568,,,,,,,
1642401228.327035252,,,,,,,
1642401229.096165615,,,,,,,
1642401229.672092404,,,,,,,
1642401230.360261927,,,,,,,
1642401230.875108314,,,,,,,
1642401231.643671563,,,,,,,
1642401232.296379832,,,,,,,
1642401232.934115421,,,,,,,
1642401233.401791891,,,,,,,
1642401233.959004246,,,,,,,
1642401234.536809529,,,,,,,
1642401235.241484972,,,,,,,
1642401235.687862456,,,,,,,
1642401236.173586279,,,,,,,
1642401237.273236200,,,,,,,
1642401238.532406132,,,,,,,
1642401239.106696353,,,,,,,
1642401239.637883312,,,,,,,
1642401240.872483423,,,,,,,
1642401241.560619538,,,,,,,
1642401242.139409668,,,,,,,
1642401242.660878653,,,,,,,
1642401243.156830794,,,,,,,
1642401243.608170851,,,,,,,
1642401244.136011391,,,,,,,
1642401244.661693785,,,,,,,
1642401245.078538715,,,,,,,
1642401245.462397310,,,,,,,
1642401245.899097044,,,,,,,
1642401246.295515001,,,,,,,
1642401246.887657018,,,,,,,
1642401247.282245539,,,,,,,
1642401247.703817198,,,,,,,
1642401248.069194898,,,,,,,
1642401248.542710435,,,,,,,
1642401249.161398208,,,,,,,
1642401249.607572329,,,,,,,
1642401249.971504022,,,,,,,
1642401250.631721719,,,,,,,
1642401251.061948329,,,,,,,
1642401251.528303851,,,,,,,
1642401251.926263656,,,,,,,
1642401252.357967313,,,,,,,
1642401252.756186674,,,,,,,
1642401253.370729103,,,,,,,
1642401253.795960243,,,,,,,
1642401254.263324644,,,,,,,
1642401254.727481860,,,,,,,
1642401255.206753519,,,,,,,
1642401255.555633618,,,,,,,
1642401256.102521718,,,,,,,
1642401256.535237070,,,,,,,
1642401257.126322207,,,,,,,
1642401257.568924080,,,,,,,
1642401258.068971005,,,,,,,
1642401258.539119386,,,,,,,
1642401258.923658919,,,,,,,
1642401259.271042323,,,,,,,
1642401259.765669996,,,,,,,
1642401260.328428709,,,,,,,
1642401260.694518228,,,,,,,
1642401261.126560066,,,,,,,
1642401261.699644092,,,,,,,
1642401262.173568755,,,,,,,
1642401262.567331631,,,,,,,
1642401263.097254059,,,,,,,
1642401263.508718042,,,,,,,
1642401264.035143872,,,,,,,
1642401264.295208738,,,,,,,
1642401265.160130890,,,,,,,
1642401265.735327493,,,,,,,
1642401266.274709843,,,,,,,
1642401267.205124404,,,,,,,
1642401267.697078595,,,,,,,
1642401268.355178019,,,,,,,
1642401268.758987387,,,,,,,
1642401269.404083570,,,,,,,
1642401269.768681225,,,,,,,
1642401270.435820854,,,,,,,
1642401270.805293081,,,,,,,
1642401271.307981391,,,,,,,
1642401271.794576107,,,,,,,
1642401272.303241565,,,,,,,
1642401272.762575026,,,,,,,
1642401273.203132548,,,,,,,
1642401273.556684176,,,,,,,
1642401273.864914110,,,,,,,
1642401274.501298381,,,,,,,
1642401274.827229197,,,,,,,
1642401275.242535991,,,,,,,
1642401275.736034462,,,,,,,
1642401276.122816558,,,,,,,
1642401276.595190509,,,,,,,
1642401277.368366215,,,,,,,
1642401277.833219345,,,,,,,
1642401278.441153896,,,,,,,
1642401278.903483211,,,,,,,
1642401279.432057138,,,,,,,
1642401279.959585897,,,,,,,
